graph_id,label,num_nodes
149,0,9700
150,0,9700
151,0,9700
152,0,9700
153,1,9700
154,0,9700
155,0,9700
156,0,9700
157,0,9700
158,0,9700
159,0,9700
160,0,9700
161,0,9700
162,0,9700
163,0,9700
164,0,9700
165,0,9700
166,0,9700
167,0,9700
168,0,9700
169,0,9700
170,0,9700
171,0,9700
172,0,9700
173,0,9700
174,0,9700
175,0,9700
176,0,9700
177,0,9700
178,0,9700
179,0,9700
180,1,9700
181,0,9700
182,1,9700
183,0,9700
184,0,9700
185,0,9700
186,0,9700
187,0,9700
188,0,9700
189,1,9700
190,0,9700
191,0,9700
192,0,9700
193,0,9700
194,0,9700
195,0,9700
196,0,9700
197,0,9700
198,0,9700
199,0,9700
200,1,9700
201,1,9700
202,0,9700
203,0,9700
205,0,9700
206,0,9700
207,1,9700
208,0,9700
209,1,9700
210,0,9700
211,1,9700
212,1,9700
213,0,9700
214,0,9700
215,1,9700
216,1,9700
217,0,9700
218,0,9700
219,1,9700
220,0,9700
221,1,9700
222,1,9700
223,0,9700
224,0,9700
225,0,9700
226,0,9700
227,0,9700
228,0,9700
229,0,9700
230,1,9700
231,1,9700
232,0,9700
233,0,9700
234,0,9700
235,0,9700
236,1,9700
237,0,9700
238,0,9700
239,1,9700
240,0,9700
241,0,9700
242,0,9700
243,0,9700
244,0,9700
245,0,9700
246,0,9700
247,0,9700
248,0,9700
249,0,9700
250,0,9700
251,0,9700
252,0,9700
253,0,9700
254,0,9700
255,0,9700
256,0,9700
257,0,9700
258,0,9700
259,0,9700
260,0,9700
261,0,9700
262,0,9700
263,0,9700
264,1,9700
265,0,9700
266,0,9700
267,0,9700
268,0,9700
269,0,9700
270,1,9700
271,1,9700
272,0,9700
273,0,9700
274,0,9700
275,0,9700
276,0,9700
277,0,9700
278,0,9700
279,0,9700
280,0,9700
281,0,9700
282,0,9700
283,0,9700
284,0,9700
285,1,9700
286,0,9700
287,0,9700
288,0,9700
289,0,9700
290,0,9700
291,0,9700
292,0,9700
293,0,9700
294,0,9700
295,0,9700
296,0,9700
297,0,9700
298,0,9700
299,0,9700
300,0,9700
301,0,9700
302,0,9700
303,0,9700
304,0,9700
305,0,9700
306,0,9700
307,0,9700
308,0,9700
309,0,9700
310,0,9700
311,1,9700
312,0,9700
313,0,9700
314,1,9700
315,0,9700
316,0,9700
317,0,9700
318,1,9700
319,0,9700
320,0,9700
321,0,9700
322,0,9700
323,1,9700
324,0,9700
325,0,9700
326,0,9700
327,0,9700
328,0,9700
329,0,9700
330,0,9700
331,0,9700
332,0,9700
333,0,9700
334,0,9700
335,0,9700
336,0,9700
337,1,9700
338,0,9700
339,0,9700
340,0,9700
341,0,9700
342,1,9700
343,0,9700
344,1,9700
345,0,9700
346,0,9700
347,0,9700
348,0,9700
349,0,9700
350,0,9700
351,0,9700
352,0,9700
353,1,9700
354,0,9700
355,0,9700
356,0,9700
357,0,9700
358,1,9700
359,1,9700
360,0,9700
361,0,9700
362,1,9700
363,0,9700
364,0,9700
365,0,9700
366,1,9700
367,0,9700
368,0,9700
369,0,9700
370,0,9700
371,0,9700
372,1,9700
373,0,9700
374,0,9700
375,0,9700
376,0,9700
377,0,9700
378,1,9700
379,0,9700
380,0,9700
381,0,9700
382,1,9700
383,1,9700
384,1,9700
385,0,9700
386,0,9700
387,0,9700
388,0,9700
389,0,9700
390,0,9700
391,0,9700
392,0,9700
393,0,9700
394,0,9700
395,0,9700
396,0,9700
397,0,9700
398,1,9700
399,0,9700
400,0,9700
401,0,9700
402,0,9700
403,1,9700
404,0,9700
405,0,9700
406,0,9700
407,0,9700
408,0,9700
409,0,9700
410,0,9700
411,0,9700
412,0,9700
413,0,9700
414,0,9700
415,0,9700
416,0,9700
417,0,9700
418,0,9700
419,0,9700
420,0,9700
421,1,9700
422,0,9700
423,1,9700
424,0,9700
425,0,9700
426,0,9700
427,0,9700
428,0,9700
429,0,9700
430,1,9700
431,0,9700
432,0,9700
433,1,9700
434,0,9700
434,0,9700
435,0,9700
436,1,9700
437,1,9700
438,0,9700
439,1,9700
440,1,9700
441,0,9700
442,0,9700
443,0,9700
444,0,9700
445,1,9700
446,0,9700
447,0,9700
448,0,9700
449,1,9700
450,1,9700
451,1,9700
452,0,9700
453,1,9700
454,0,9700
455,1,9700
456,1,9700
457,0,9700
458,0,9700
459,0,9700
460,1,9700
461,0,9700
462,0,9700
463,1,9700
464,0,9700
465,0,9700
466,0,9700
467,0,9700
468,0,9700
469,1,9700
470,0,9700
471,1,9700
472,0,9700
473,1,9700
474,0,9700
475,0,9700
476,0,9700
477,0,9700
478,0,9700
479,0,9700
480,0,9700
481,1,9700
482,0,9700
483,0,9700
484,1,9700
485,0,9700
486,1,9700
487,0,9700
488,0,9700
489,0,9700
490,0,9700
491,0,9700
492,0,9700
493,0,9700
494,0,9700
495,0,9700
496,1,9700
497,1,9700
498,0,9700
499,0,9700
500,0,9700
501,0,9700
502,0,9700
503,1,9700
504,0,9700
505,0,9700
506,0,9700
507,0,9700
508,0,9700
509,1,9700
510,1,9700
511,0,9700
512,0,9700
513,1,9700
514,0,9700
515,0,9700
516,0,9700
517,1,9700
518,0,9700
519,0,9700
520,1,9700
521,0,9700
522,1,9700
523,1,9700
524,0,9700
525,0,9700
526,0,9700
527,0,9700
528,0,9700
529,0,9700
530,1,9700
531,0,9700
532,1,9700
533,0,9700
534,1,9700
535,1,9700
536,0,9700
537,1,9700
538,0,9700
539,0,9700
540,1,9700
541,0,9700
542,0,9700
543,0,9700
544,0,9700
545,1,9700
546,0,9700
547,1,9700
548,0,9700
549,0,9700
550,0,9700
551,1,9700
552,0,9700
553,1,9700
554,0,9700
555,0,9700
556,0,9700
557,0,9700
558,0,9700
559,0,9700
560,1,9700
561,0,9700
562,1,9700
563,0,9700
564,0,9700
565,0,9700
566,0,9700
567,0,9700
568,1,9700
569,0,9700
570,1,9700
571,0,9700
572,0,9700
573,1,9700
574,0,9700
575,1,9700
576,0,9700
577,0,9700
578,0,9700
579,0,9700
580,1,9700
581,0,9700
582,0,9700
583,0,9700
584,0,9700
585,1,9700
586,0,9700
587,0,9700
588,0,9700
589,0,9700
590,1,9700
591,0,9700
592,1,9700
593,0,9700
594,0,9700
595,0,9700
596,1,9700
597,0,9700
598,0,9700
599,0,9700
600,0,9700
601,1,9700
602,0,9700
603,0,9700
604,0,9700
605,1,9700
606,1,9700
607,0,9700
608,1,9700
609,0,9700
610,0,9700
611,1,9700
612,0,9700
613,0,9700
614,0,9700
615,0,9700
616,1,9700
617,0,9700
618,0,9700
619,0,9700
620,1,9700
621,0,9700
622,1,9700
623,0,9700
624,0,9700
625,0,9700
626,1,9700
627,0,9700
628,0,9700
629,1,9700
630,0,9700
631,0,9700
632,1,9700
633,0,9700
634,0,9700
635,0,9700
636,1,9700
637,0,9700
638,0,9700
639,1,9700
640,0,9700
641,0,9700
642,1,9700
643,0,9700
644,0,9700
645,0,9700
646,0,9700
647,0,9700
648,0,9700
649,0,9700
650,0,9700
651,0,9700
652,1,9700
653,0,9700
654,1,9700
655,0,9700
656,1,9700
657,0,9700
658,0,9700
659,1,9700
660,0,9700
661,1,9700
662,1,9700
663,0,9700
664,1,9700
665,0,9700
666,0,9700
667,0,9700
668,1,9700
669,1,9700
670,0,9700
671,0,9700
672,0,9700
673,0,9700
674,0,9700
675,1,9700
676,0,9700
677,0,9700
678,0,9700
679,1,9700
680,0,9700
681,0,9700
682,1,9700
683,0,9700
684,0,9700
685,1,9700
686,1,9700
687,0,9700
688,0,9700
689,0,9700
690,1,9700
691,0,9700
692,1,9700
693,0,9700
694,0,9700
695,0,9700
696,0,9700
697,0,9700
698,1,9700
699,0,9700
700,1,9700
701,0,9700
702,1,9700
703,0,9700
704,0,9700
705,0,9700
706,0,9700
707,0,9700
708,0,9700
709,0,9700
710,1,9700
711,0,9700
712,0,9700
713,0,9700
714,0,9700
715,1,9700
716,0,9700
717,0,9700
718,0,9700
719,1,9700
720,0,9700
721,1,9700
722,1,9700
723,0,9700
724,1,9700
725,0,9700
726,0,9700
727,0,9700
728,0,9700
729,1,9700
730,0,9700
731,1,9700
732,0,9700
733,0,9700
734,0,9700
735,1,9700
736,0,9700
737,0,9700
738,0,9700
739,0,9700
740,0,9700
741,0,9700
742,1,9700
743,1,9700
744,0,9700
745,1,9700
746,0,9700
747,0,9700
748,0,9700
749,0,9700
750,0,9700
751,0,9700
752,1,9700
753,0,9700
754,1,9700
755,0,9700
756,1,9700
757,0,9700
758,0,9700
759,0,9700
760,0,9700
761,0,9700
762,0,9700
763,0,9700
764,0,9700
765,0,9700
766,0,9700
767,0,9700
768,0,9700
769,0,9700
770,1,9700
771,1,9700
772,0,9700
773,1,9700
774,1,9700
775,0,9700
776,0,9700
777,0,9700
778,0,9700
779,0,9700
780,0,9700
781,1,9700
782,0,9700
783,0,9700
784,0,9700
785,1,9700
786,0,9700
787,0,9700
788,1,9700
789,0,9700
790,0,9700
791,0,9700
792,0,9700
793,0,9700
794,0,9700
795,1,9700
796,0,9700
797,0,9700
798,0,9700
799,1,9700
800,0,9700
801,0,9700
802,0,9700
803,1,9700
804,0,9700
805,0,9700
806,0,9700
807,0,9700
808,1,9700
809,0,9700
810,1,9700
811,0,9700
812,0,9700
813,1,9700
814,0,9700
815,0,9700
816,1,9700
817,1,9700
818,0,9700
819,0,9700
820,0,9700
821,0,9700
822,0,9700
823,1,9700
824,0,9700
825,0,9700
826,1,9700
827,0,9700
828,1,9700
829,0,9700
830,0,9700
831,0,9700
832,0,9700
833,0,9700
834,0,9700
835,1,9700
836,0,9700
837,1,9700
838,0,9700
839,0,9700
840,0,9700
841,0,9700
842,0,9700
843,1,9700
844,0,9700
845,0,9700
846,0,9700
847,0,9700
848,0,9700
849,0,9700
850,1,9700
851,0,9700
852,0,9700
853,0,9700
854,0,9700
855,1,9700
856,0,9700
857,0,9700
858,0,9700
859,0,9700
860,0,9700
861,0,9700
862,1,9700
863,1,9700
864,1,9700
865,0,9700
866,0,9700
867,0,9700
868,0,9700
869,1,9700
870,0,9700
871,0,9700
872,0,9700
873,0,9700
874,0,9700
875,0,9700
876,1,9700
877,0,9700
878,1,9700
879,0,9700
880,0,9700
881,0,9700
882,0,9700
883,1,9700
884,0,9700
885,0,9700
886,0,9700
887,0,9700
888,1,9700
889,0,9700
890,0,9700
891,1,9700
892,0,9700
893,0,9700
894,1,9700
895,0,9700
896,1,9700
897,0,9700
898,0,9700
899,1,9700
900,0,9700
901,0,9700
902,0,9700
903,1,9700
904,0,9700
905,0,9700
906,1,9700
907,0,9700
908,0,9700
909,1,9700
910,0,9700
911,1,9700
912,0,9700
913,0,9700
914,0,9700
915,0,9700
916,0,9700
917,0,9700
918,0,9700
919,0,9700
920,0,9700
921,0,9700
922,1,9700
923,0,9700
924,0,9700
925,0,9700
926,0,9700
927,0,9700
928,0,9700
929,0,9700
930,1,9700
931,0,9700
932,0,9700
933,0,9700
934,0,9700
935,1,9700
936,0,9700
937,0,9700
938,0,9700
939,0,9700
940,0,9700
941,0,9700
942,1,9700
943,0,9700
944,0,9700
945,0,9700
946,0,9700
947,1,9700
948,0,9700
949,0,9700
950,1,9700
951,0,9700
952,0,9700
953,0,9700
954,0,9700
955,0,9700
956,1,9700
957,0,9700
958,0,9700
959,1,9700
960,0,9700
961,0,9700
962,1,9700
963,0,9700
964,1,9700
965,0,9700
966,1,9700
967,0,9700
968,1,9700
969,0,9700
970,1,9700
971,0,9700
972,1,9700
973,0,9700
974,0,9700
975,0,9700
976,0,9700
977,1,9700
978,0,9700
979,1,9700
980,0,9700
981,0,9700
982,0,9700
983,1,9700
984,0,9700
985,0,9700
986,0,9700
987,0,9700
988,0,9700
989,0,9700
990,0,9700
991,1,9700
992,0,9700
993,0,9700
994,0,9700
995,0,9700
996,0,9700
997,0,9700
998,0,9700
999,0,9700
1000,0,9700
1001,1,9700
1002,1,9700
1003,1,9700
1004,0,9700
1005,0,9700
1006,0,9700
1007,0,9700
1008,0,9700
1009,1,9700
1010,0,9700
1011,0,9700
1012,0,9700
1013,0,9700
1014,0,9700
1015,0,9700
1016,0,9700
1017,0,9700
1018,0,9700
1019,0,9700
1020,1,9700
1021,0,9700
1022,0,9700
1023,0,9700
1024,0,9700
1025,0,9700
1026,0,9700
1027,0,9700
1028,0,9700
1029,0,9700
1030,0,9700
1031,0,9700
1032,0,9700
1033,0,9700
1034,0,9700
1035,0,9700
1036,1,9700
1037,0,9700
1038,0,9700
1039,1,9700
1040,0,9700
1041,0,9700
1042,0,9700
1043,0,9700
1044,0,9700
1045,0,9700
1046,0,9700
1047,0,9700
1048,0,9700
1049,0,9700
1050,0,9700
1051,0,9700
1052,1,9700
1053,0,9700
1054,0,9700
1055,0,9700
1056,0,9700
1057,0,9700
1058,0,9700
1059,0,9700
1060,0,9700
1061,0,9700
1062,0,9700
1063,0,9700
1064,0,9700
1065,0,9700
1066,0,9700
1067,0,9700
1068,0,9700
1069,0,9700
1070,0,9700
1071,0,9700
1072,1,9700
1073,0,9700
1074,0,9700
1075,0,9700
1076,0,9700
1077,0,9700
1078,0,9700
1079,0,9700
1080,0,9700
1081,0,9700
1082,0,9700
1083,1,9700
1084,0,9700
1085,0,9700
1086,0,9700
1087,0,9700
1088,0,9700
1089,0,9700
1090,0,9700
1091,1,9700
1092,0,9700
1093,0,9700
1094,0,9700
1095,0,9700
1096,0,9700
1097,0,9700
1098,0,9700
1099,0,9700
1100,0,9700
1101,0,9700
1102,0,9700
1103,0,9700
1104,0,9700
1105,0,9700
1106,0,9700
1107,0,9700
1108,0,9700
1109,0,9700
1110,0,9700
1111,0,9700
1112,0,9700
1113,1,9700
1114,0,9700
1115,0,9700
1116,0,9700
1117,0,9700
1118,0,9700
1119,1,9700
1120,0,9700
1121,0,9700
1122,0,9700
1123,0,9700
1124,0,9700
1125,0,9700
1126,0,9700
1127,0,9700
1128,1,9700
1129,0,9700
1130,0,9700
1131,0,9700
1132,0,9700
1133,0,9700
1134,0,9700
1135,0,9700
1136,0,9700
1137,0,9700
1138,0,9700
1139,0,9700
1140,0,9700
1141,1,9700
1142,0,9700
1143,0,9700
1144,0,9700
1145,0,9700
1146,0,9700
1147,0,9700
1148,0,9700
1149,0,9700
1150,0,9700
1151,0,9700
1152,0,9700
1153,0,9700
1154,0,9700
1155,0,9700
1156,0,9700
1157,0,9700
1158,0,9700
1159,0,9700
1160,0,9700
1161,0,9700
1162,0,9700
1163,0,9700
1164,0,9700
1165,0,9700
1166,0,9700
1167,0,9700
1168,0,9700
1169,0,9700
1170,0,9700
1171,1,9700
1172,0,9700
1173,0,9700
1174,0,9700
1175,1,9700
1176,0,9700
1177,0,9700
1178,0,9700
1179,0,9700
1180,0,9700
1181,0,9700
1182,0,9700
1183,0,9700
1184,0,9700
1185,0,9700
1186,0,9700
1187,0,9700
1188,0,9700
1189,0,9700
1190,0,9700
1191,0,9700
1192,0,9700
1193,0,9700
1194,0,9700
1195,0,9700
1196,0,9700
1197,0,9700
1198,0,9700
1199,1,9700
1200,0,9700
1201,0,9700
1202,0,9700
1203,0,9700
1204,0,9700
1205,0,9700
1206,0,9700
1207,0,9700
1208,1,9700
1209,0,9700
1210,0,9700
1211,0,9700
1212,0,9700
1213,0,9700
1214,0,9700
1215,0,9700
1216,0,9700
1217,0,9700
1218,0,9700
1219,0,9700
1220,1,9700
1221,0,9700
1222,0,9700
1223,0,9700
1224,0,9700
1225,0,9700
1226,0,9700
1227,0,9700
1228,0,9700
1229,0,9700
1230,0,9700
1231,0,9700
1232,0,9700
1233,0,9700
1234,0,9700
1235,0,9700
1236,0,9700
1237,0,9700
1238,1,9700
1239,0,9700
1240,0,9700
1241,0,9700
1242,0,9700
1243,0,9700
1244,0,9700
1245,0,9700
1246,0,9700
1247,0,9700
1248,0,9700
1249,0,9700
1250,0,9700
1251,0,9700
1252,0,9700
1253,0,9700
1254,0,9700
1255,0,9700
1256,0,9700
1257,0,9700
1258,0,9700
1259,0,9700
1260,0,9700
1261,0,9700
1262,0,9700
1263,1,9700
1264,0,9700
1265,0,9700
1266,0,9700
1267,0,9700
1268,0,9700
1269,0,9700
1270,0,9700
1271,0,9700
1272,0,9700
1273,0,9700
1274,0,9700
1275,0,9700
1276,0,9700
1277,0,9700
1278,0,9700
1279,0,9700
1280,0,9700
1281,0,9700
1282,0,9700
1283,0,9700
1284,0,9700
1285,0,9700
1286,0,9700
1287,0,9700
1288,0,9700
1289,0,9700
1290,1,9700
1291,0,9700
1292,0,9700
1293,0,9700
1294,0,9700
1295,0,9700
1296,0,9700
1297,0,9700
1298,1,9700
1299,0,9700
1300,0,9700
1301,0,9700
1302,1,9700
1303,0,9700
1304,0,9700
1305,0,9700
1306,0,9700
1307,0,9700
1308,1,9700
1309,0,9700
1310,0,9700
1311,0,9700
1312,0,9700
1313,0,9700
1314,0,9700
1315,0,9700
1316,0,9700
1317,0,9700
1318,1,9700
1319,0,9700
1320,0,9700
1321,0,9700
1322,0,9700
1323,0,9700
1324,0,9700
1325,0,9700
1326,0,9700
1327,0,9700
1328,0,9700
1329,0,9700
1330,1,9700
1331,0,9700
1332,0,9700
1333,0,9700
1334,0,9700
1335,0,9700
1336,0,9700
1337,0,9700
1338,0,9700
1339,0,9700
1340,0,9700
1341,0,9700
1342,0,9700
1343,0,9700
1344,0,9700
1345,0,9700
1346,0,9700
1347,0,9700
1348,0,9700
1349,0,9700
1350,0,9700
1351,0,9700
1352,0,9700
1353,0,9700
1354,0,9700
1355,0,9700
1356,0,9700
1357,0,9700
1358,0,9700
1359,0,9700
1360,0,9700
1361,0,9700
1362,0,9700
1363,0,9700
1364,1,9700
1365,0,9700
1366,0,9700
1367,0,9700
1368,0,9700
1369,0,9700
1370,0,9700
1371,1,9700
1372,0,9700
1373,0,9700
1374,0,9700
1375,0,9700
1376,0,9700
1377,0,9700
1378,0,9700
1379,0,9700
1380,0,9700
1381,0,9700
1382,0,9700
1383,0,9700
1384,1,9700
1385,0,9700
1386,0,9700
1387,0,9700
1388,0,9700
1389,0,9700
1390,0,9700
1391,0,9700
1392,0,9700
1393,0,9700
1394,0,9700
1395,0,9700
1396,0,9700
1397,0,9700
1398,0,9700
1399,0,9700
1400,0,9700
1401,0,9700
1402,0,9700
1403,0,9700
1404,0,9700
1405,0,9700
1406,0,9700
1407,0,9700
1408,0,9700
1409,0,9700
1410,0,9700
1411,0,9700
1412,0,9700
1413,0,9700
1414,0,9700
1415,0,9700
1416,0,9700
1417,0,9700
1418,0,9700
1419,0,9700
1420,0,9700
1421,0,9700
1422,0,9700
1423,0,9700
1424,0,9700
1425,0,9700
1426,0,9700
1427,0,9700
1428,0,9700
1429,0,9700
1430,0,9700
1431,0,9700
1432,0,9700
1433,0,9700
1434,0,9700
1435,0,9700
1436,0,9700
1437,0,9700
1438,0,9700
1439,0,9700
1440,0,9700
1441,0,9700
1442,0,9700
1443,0,9700
1444,0,9700
1445,0,9700
1446,1,9700
1447,0,9700
1448,0,9700
1449,0,9700
1450,0,9700
1451,0,9700
1452,0,9700
1453,0,9700
1454,0,9700
1455,0,9700
1456,0,9700
1457,0,9700
1458,0,9700
1459,0,9700
1460,0,9700
1461,0,9700
1462,0,9700
1463,0,9700
1464,0,9700
1465,0,9700
1466,0,9700
1467,0,9700
1468,0,9700
1469,1,9700
1470,1,9700
1471,0,9700
1472,0,9700
1473,0,9700
1474,0,9700
1475,0,9700
1476,0,9700
1477,0,9700
1478,0,9700
1479,0,9700
1480,0,9700
1481,0,9700
1482,0,9700
1483,0,9700
1484,0,9700
1485,0,9700
1486,0,9700
1487,0,9700
1488,0,9700
1489,0,9700
1490,0,9700
1491,0,9700
1492,0,9700
1493,1,9700
1494,0,9700
1495,0,9700
1496,0,9700
1497,0,9700
1498,0,9700
1499,0,9700
1500,0,9700
1501,0,9700
1502,0,9700
1503,0,9700
1504,0,9700
1505,0,9700
1506,0,9700
1507,0,9700
1508,0,9700
1509,0,9700
1510,1,9700
1511,0,9700
1512,0,9700
1513,0,9700
1514,0,9700
1515,1,9700
1516,0,9700
1517,0,9700
1518,0,9700
1519,0,9700
1520,0,9700
1521,0,9700
1522,1,9700
1523,0,9700
1524,0,9700
1525,0,9700
1526,0,9700
1527,0,9700
1528,0,9700
1529,0,9700
1530,0,9700
1531,0,9700
1532,1,9700
1533,0,9700
1534,0,9700
1535,0,9700
1536,0,9700
1537,0,9700
1538,0,9700
1539,0,9700
1540,0,9700
1541,0,9700
1542,1,9700
1543,0,9700
1544,0,9700
1545,0,9700
1546,0,9700
1547,0,9700
1548,0,9700
1549,0,9700
1550,0,9700
1551,0,9700
1552,0,9700
1553,0,9700
1554,0,9700
1555,1,9700
1556,0,9700
1557,0,9700
1558,0,9700
1559,0,9700
1560,1,9700
1561,0,9700
1562,0,9700
1563,0,9700
1564,0,9700
1565,0,9700
1566,0,9700
1567,0,9700
1568,0,9700
1569,0,9700
1570,0,9700
1571,0,9700
1572,1,9700
1573,0,9700
1574,0,9700
1575,0,9700
1576,1,9700
1577,0,9700
1578,0,9700
1579,0,9700
1580,0,9700
1581,0,9700
1582,0,9700
1583,0,9700
1584,0,9700
1585,0,9700
1586,0,9700
1587,0,9700
1588,0,9700
1589,0,9700
1590,0,9700
1591,0,9700
1592,0,9700
1593,1,9700
1594,0,9700
1595,0,9700
1596,0,9700
1597,0,9700
1598,0,9700
1599,0,9700
1600,0,9700
1601,1,9700
1602,0,9700
1603,0,9700
1604,0,9700
1605,0,9700
1606,0,9700
1607,0,9700
1608,0,9700
1609,0,9700
1610,0,9700
1611,0,9700
1612,0,9700
1613,0,9700
1614,0,9700
1615,0,9700
1616,0,9700
1617,0,9700
1618,0,9700
1619,0,9700
1620,0,9700
1621,0,9700
1622,0,9700
1623,0,9700
1624,0,9700
1625,0,9700
1626,1,9700
1627,0,9700
1628,0,9700
1629,0,9700
1630,0,9700
1631,0,9700
1632,0,9700
1633,1,9700
1634,0,9700
1635,0,9700
1636,0,9700
1637,0,9700
1638,0,9700
1639,0,9700
1640,0,9700
1641,0,9700
1642,0,9700
1643,0,9700
1644,0,9700
1645,0,9700
1646,0,9700
1647,0,9700
1648,0,9700
1649,0,9700
1650,0,9700
1651,0,9700
1652,0,9700
1653,0,9700
1654,0,9700
1655,0,9700
1656,0,9700
1657,0,9700
1658,0,9700
1659,1,9700
1660,0,9700
1661,0,9700
1662,0,9700
1663,0,9700
1664,0,9700
1665,0,9700
1666,0,9700
1667,0,9700
1668,0,9700
1669,0,9700
1670,0,9700
1671,0,9700
1672,0,9700
1673,0,9700
1674,0,9700
1675,0,9700
1676,0,9700
1677,0,9700
1678,0,9700
1679,0,9700
1680,0,9700
1681,1,9700
1682,0,9700
1683,0,9700
1684,0,9700
1685,1,9700
1686,0,9700
1687,0,9700
1688,0,9700
1689,0,9700
1690,0,9700
1691,0,9700
1692,0,9700
1693,0,9700
1694,0,9700
1695,1,9700
1696,0,9700
1697,0,9700
1698,1,9700
1699,0,9700
1700,0,9700
1701,0,9700
1702,0,9700
1703,1,9700
1704,0,9700
1705,0,9700
1706,0,9700
1707,0,9700
1708,0,9700
1709,0,9700
1710,0,9700
1711,0,9700
1712,0,9700
1713,0,9700
1714,0,9700
1715,0,9700
1716,0,9700
1717,0,9700
1718,1,9700
1719,0,9700
1720,0,9700
1721,0,9700
1722,1,9700
1723,0,9700
1724,0,9700
1725,0,9700
1726,0,9700
1727,0,9700
1728,0,9700
1729,0,9700
1730,0,9700
1731,0,9700
1732,0,9700
1733,0,9700
1734,0,9700
1735,0,9700
1736,0,9700
1737,0,9700
1738,0,9700
1739,0,9700
1740,0,9700
1741,0,9700
1742,0,9700
1743,0,9700
1744,0,9700
1745,0,9700
1746,0,9700
1747,0,9700
1748,0,9700
1749,0,9700
1750,0,9700
1751,0,9700
1752,0,9700
1753,0,9700
1754,0,9700
1755,0,9700
1756,0,9700
1757,0,9700
1758,0,9700
1759,1,9700
1760,0,9700
1761,0,9700
1762,0,9700
1763,0,9700
1764,0,9700
1765,0,9700
1766,0,9700
1767,0,9700
1768,0,9700
1769,0,9700
1770,0,9700
1771,0,9700
1772,0,9700
1773,0,9700
1774,0,9700
1775,0,9700
1776,0,9700
1777,0,9700
1778,1,9700
1779,0,9700
1780,0,9700
1781,0,9700
1782,0,9700
1783,0,9700
1784,0,9700
1785,0,9700
1786,0,9700
1787,0,9700
1788,0,9700
1789,0,9700
1790,0,9700
1791,0,9700
1792,0,9700
1793,0,9700
1794,0,9700
1795,0,9700
1796,0,9700
1797,0,9700
1798,0,9700
1799,0,9700
1800,0,9700
1801,0,9700
1802,0,9700
1803,0,9700
1804,0,9700
1805,0,9700
1806,0,9700
1807,0,9700
1808,0,9700
1809,0,9700
1810,0,9700
1811,0,9700
1812,0,9700
1813,0,9700
1814,0,9700
1815,0,9700
1816,1,9700
1817,0,9700
1818,0,9700
1819,0,9700
1820,0,9700
1821,0,9700
1822,0,9700
1823,0,9700
1824,0,9700
1825,1,9700
1826,0,9700
1827,0,9700
1828,0,9700
1829,0,9700
1830,0,9700
1831,0,9700
1832,0,9700
1833,0,9700
1834,0,9700
1835,0,9700
1836,0,9700
1837,0,9700
1838,0,9700
1839,0,9700
1840,0,9700
1841,0,9700
1842,0,9700
1843,0,9700
1844,0,9700
1845,0,9700
1846,0,9700
1847,0,9700
1848,0,9700
1849,0,9700
1850,0,9700
1851,0,9700
1852,0,9700
1853,0,9700
1854,0,9700
1855,0,9700
1856,0,9700
1857,0,9700
1858,0,9700
1859,0,9700
1860,0,9700
1861,0,9700
1862,1,9700
1863,0,9700
1864,0,9700
1865,0,9700
1866,0,9700
1867,0,9700
1868,0,9700
1869,0,9700
1870,0,9700
